2019-03-30,0.0
2019-03-31,15.1
2019-04-06,25.03
2019-04-07,20.53
2019-04-13,13.77
2019-04-21,26.64
2019-04-23,27.86
2019-05-05,15.09
2019-06-17,4.0
2019-06-18,4.93
2019-06-21,18.3864192774678
2019-06-23,5.57992717511524
